"name"	"ID"	"CntrUS_vs_CntrStim_p.val"	"FarnStim_vs_CntrStim_p.val"	"FarnStim_vs_CntrUS_p.val"	"FarnStim_vs_GeraStim_p.val"	"FarnStim_vs_GeraUS_p.val"	"FarnUS_vs_CntrStim_p.val"	"FarnUS_vs_CntrUS_p.val"	"FarnUS_vs_FarnStim_p.val"	"FarnUS_vs_GeraStim_p.val"	"FarnUS_vs_GeraUS_p.val"	"GeraStim_vs_CntrStim_p.val"	"GeraStim_vs_CntrUS_p.val"	"GeraUS_vs_CntrStim_p.val"	"GeraUS_vs_CntrUS_p.val"	"GeraUS_vs_GeraStim_p.val"	"CntrUS_vs_CntrStim_p.adj"	"FarnStim_vs_CntrStim_p.adj"	"FarnStim_vs_CntrUS_p.adj"	"FarnStim_vs_GeraStim_p.adj"	"FarnStim_vs_GeraUS_p.adj"	"FarnUS_vs_CntrStim_p.adj"	"FarnUS_vs_CntrUS_p.adj"	"FarnUS_vs_FarnStim_p.adj"	"FarnUS_vs_GeraStim_p.adj"	"FarnUS_vs_GeraUS_p.adj"	"GeraStim_vs_CntrStim_p.adj"	"GeraStim_vs_CntrUS_p.adj"	"GeraUS_vs_CntrStim_p.adj"	"GeraUS_vs_CntrUS_p.adj"	"GeraUS_vs_GeraStim_p.adj"	"CntrUS_vs_CntrStim_significant"	"FarnStim_vs_CntrStim_significant"	"FarnStim_vs_CntrUS_significant"	"FarnStim_vs_GeraStim_significant"	"FarnStim_vs_GeraUS_significant"	"FarnUS_vs_CntrStim_significant"	"FarnUS_vs_CntrUS_significant"	"FarnUS_vs_FarnStim_significant"	"FarnUS_vs_GeraStim_significant"	"FarnUS_vs_GeraUS_significant"	"GeraStim_vs_CntrStim_significant"	"GeraStim_vs_CntrUS_significant"	"GeraUS_vs_CntrStim_significant"	"GeraUS_vs_CntrUS_significant"	"GeraUS_vs_GeraStim_significant"	"significant"	"CntrUS_vs_CntrStim_ratio"	"FarnStim_vs_CntrStim_ratio"	"FarnStim_vs_CntrUS_ratio"	"FarnStim_vs_GeraStim_ratio"	"FarnStim_vs_GeraUS_ratio"	"FarnUS_vs_CntrStim_ratio"	"FarnUS_vs_CntrUS_ratio"	"FarnUS_vs_FarnStim_ratio"	"FarnUS_vs_GeraStim_ratio"	"FarnUS_vs_GeraUS_ratio"	"GeraStim_vs_CntrStim_ratio"	"GeraStim_vs_CntrUS_ratio"	"GeraUS_vs_CntrStim_ratio"	"GeraUS_vs_CntrUS_ratio"	"GeraUS_vs_GeraStim_ratio"	"CntrStim_centered"	"CntrUS_centered"	"FarnStim_centered"	"FarnUS_centered"	"GeraStim_centered"	"GeraUS_centered"
"RALA"	"P11233"	0.555837993279801	7.58929503364004e-09	3.02870684170511e-08	7.61991891280918e-07	4.42571886646175e-08	1.33017543867547e-10	4.58655376864311e-10	0.072132210367273	9.87540958971066e-05	4.72721495597137e-06	3.65578229187279e-14	9.42276142745323e-14	6.30521971802694e-15	1.53557356515824e-14	0.256311561900547	0.919	0.000529	0.0177	0.191	0.155	0.00298	1.55e-07	0.7	0.763	0.538	0.00895	0.008	0.0133	0.00222	0.866	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.261	3.66	3.4	-2.83	-3.33	4.48	4.22	0.819	-2.01	-2.51	6.49	6.23	7	6.74	0.507	-3.65	-3.39	0.0148	0.834	2.84	3.35
"RAP2A"	"P10114"	0.803883350393901	3.08990345468751e-10	5.23827177450021e-10	7.47850334338331e-07	1.9825995402496e-09	7.10262007073538e-12	1.13667527356652e-11	0.0668079674860908	7.53164916665137e-09	3.71914507322708e-11	0.00233210027124919	0.00434972998211977	0.39386243263088	0.543136342044077	0.0186965278234021	0.932	1.88e-05	0.00128	0.19	0.0595	0.000329	1.13e-10	0.69	0.197	0.00811	0.863	0.818	0.932	0.942	0.596	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0993	3.9	3.8	2.57	3.56	4.66	4.56	0.758	3.32	4.32	1.34	1.24	0.343	0.244	-0.993	-1.72	-1.62	2.18	2.94	-0.387	-1.38
"RAP2B"	"P61225"	0.95348405783257	4.94564964525961e-09	4.33165065373593e-09	3.65654011533764e-08	2.8121694099925e-09	1.77494895829629e-09	1.56017208697472e-09	0.648818739832718	1.10412982537538e-07	7.93599137974109e-09	4.25712526688214e-15	3.90949566274017e-15	8.81875336017866e-16	8.1360530780002e-16	0.273993115953155	0.938	0.000361	0.0053	0.072	0.0675	0.015	1.09e-06	0.898	0.346	0.089	0.00267	0.0014	0.00521	0.000336	0.87	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.0231	3.36	3.38	-3.02	-3.46	3.54	3.56	0.18	-2.84	-3.28	6.38	6.4	6.82	6.84	0.438	-3.35	-3.37	0.0138	0.194	3.03	3.47
"RAP2C"	"Q9Y3L5"	0.364661021428868	6.86373809238655e-13	1.45693848700077e-13	1.52583529088721e-10	7.53105509335428e-12	1.88840175718434e-15	5.30461805766271e-16	0.000819663568017051	1.48717938109772e-13	1.32204393517495e-14	0.007947332599365	0.000793571517814831	0.193096785108398	0.0325538042034896	0.135535971266617	0.903	1.32e-09	1.26e-07	0.00426	0.00356	1.17e-08	3.41e-14	0.152	0.00218	1.23e-05	0.882	0.777	0.925	0.91	0.82	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.389	5.51	5.9	4.3	4.95	7.11	7.5	1.6	5.89	6.54	1.21	1.6	0.563	0.952	-0.649	-2.33	-2.72	3.18	4.77	-1.12	-1.77
"REEP4"	"Q9H6H4"	0.699658454700214	3.44266414645019e-07	1.31829383117588e-07	0.00254432922448055	0.000532298386876924	1.19480878327432e-06	4.47455381051377e-07	0.624516342184021	0.00072032327310433	0.000145776685429714	1.74709672630228e-10	7.91658518072017e-11	5.08654844932618e-11	2.37223016177291e-11	0.545761404263841	0.928	0.011	0.0374	0.766	0.72	0.19	0.00134	0.895	0.83	0.761	0.172	0.104	0.218	0.0708	0.908	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.156	2.72	2.87	-1.34	-1.58	2.52	2.67	-0.198	-1.54	-1.78	4.05	4.21	4.3	4.45	0.245	-2.24	-2.39	0.478	0.28	1.81	2.06
"REEP5"	"Q00765"	0.0192424399030237	3.01017509224505e-15	1.36676535137938e-13	5.90029272770467e-09	9.70442986882374e-09	2.00251481765109e-14	1.19658799822094e-12	0.211465937625362	3.60971621132907e-10	5.72327132718853e-10	1.25504266479326e-19	1.68411083156817e-18	1.55966694314893e-19	2.13950072454361e-18	0.828907139269231	0.712	4.64e-14	1.15e-07	0.0331	0.101	4.48e-07	4.4e-13	0.816	0.0843	0.0314	8.59e-08	1.41e-06	4.09e-06	7.5e-07	0.927	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.58	3.84	3.26	-1.97	-1.92	3.54	2.96	-0.298	-2.27	-2.22	5.81	5.23	5.76	5.18	-0.0507	-3.26	-2.68	0.583	0.286	2.56	2.51
"RHEB"	"Q15382"	0.615161784639105	4.92182291100903e-20	8.04744865876252e-20	4.50723943482741e-19	2.80124189777819e-19	5.17621147911674e-22	7.82928326148248e-22	2.09321207320058e-05	3.30794614616882e-21	2.22537467566617e-21	0.0353914817405664	0.0989935076721202	0.0904724675593519	0.222557369157311	0.648261240531925	0.923	4.64e-14	7.23e-14	1.35e-13	1.87e-13	7.13e-14	3.41e-14	0.0156	1.59e-13	9.65e-14	0.902	0.877	0.918	0.932	0.917	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0993	5.07	4.97	4.64	4.73	6.09	5.99	1.01	5.65	5.74	0.433	0.334	0.343	0.244	-0.0901	-2.01	-1.91	3.07	4.08	-1.57	-1.66
"RHOA"	"P61586"	0.579001561821815	2.56309304267814e-08	9.79364664661946e-08	5.44787313396996e-10	9.41137763522985e-11	1.44808760017682e-10	4.65280663413518e-10	0.0261575566858396	1.17339115960361e-07	1.5608811186354e-08	8.33665366246207e-16	1.81674468503938e-15	2.6738945000269e-16	5.64704601500257e-16	0.403772491400604	0.921	0.00155	0.0326	0.00911	0.0154	0.00315	1.58e-07	0.555	0.351	0.115	0.000912	0.000893	0.00277	0.000263	0.893	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.186	2.61	2.42	-3.18	-3.46	3.39	3.2	0.782	-2.39	-2.68	5.78	5.6	6.06	5.88	0.281	-3	-2.82	-0.398	0.383	2.78	3.06
"RHOH"	"Q15669"	0.233638370229733	7.69050715123327e-08	4.48941488628679e-09	1.19786306574714e-06	4.9733190983132e-05	1.13395564139751e-12	1.43798844182201e-13	1.25266792413687e-05	8.44595380778101e-12	1.3953173384943e-10	0.277683920599927	0.0279904361348274	0.0172739684079305	0.000870208081880213	0.163119875047484	0.884	0.00373	0.00542	0.215	0.585	5.8e-05	3.41e-14	0.0102	0.02	0.0161	0.926	0.856	0.901	0.852	0.834	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.541	3.28	3.82	2.79	2.15	5.67	6.21	2.39	5.18	4.54	0.492	1.03	1.13	1.67	0.637	-1.67	-2.21	1.61	4	-1.18	-0.544
"RRAS2"	"P62070"	0.519666349232914	1.93107084137323e-08	9.10566765053831e-08	0.0144351194534087	0.0438170446406403	1.48520213822129e-08	6.93645529648101e-08	0.910997696390907	0.0111037056996454	0.0344761550398106	1.32365040688125e-05	7.34874186588158e-05	3.58117612769441e-06	1.95759825250151e-05	0.619029968283457	0.917	0.00122	0.0314	0.839	0.872	0.0396	0.000182	0.916	0.891	0.92	0.735	0.703	0.741	0.748	0.914	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.326	3.99	3.66	1.31	1.06	4.04	3.72	0.0563	1.37	1.11	2.68	2.35	2.93	2.6	0.251	-2.33	-2	1.66	1.72	0.35	0.602
"RRM1"	"P23921"	0.523463036072555	5.40979284662124e-07	2.79477255260094e-06	0.00777078535769266	0.0189258711418579	8.03237626984254e-08	3.92106161121135e-07	0.444983350450405	0.00113048293753054	0.00297124966588938	0.000968096423679049	0.00491669896080572	0.00035960558493751	0.00189998832067338	0.705396750139375	0.917	0.0148	0.141	0.816	0.851	0.0773	0.00118	0.874	0.842	0.87	0.847	0.821	0.848	0.867	0.92	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.122	1.25	1.13	0.545	0.473	1.39	1.27	0.146	0.691	0.619	0.703	0.58	0.775	0.653	0.0721	-0.707	-0.585	0.541	0.687	-0.00417	0.068
"RTN3"	"O95197"	0.0667515812776405	4.35647315108645e-08	5.14051128265483e-06	0.854798746839451	0.853515935352637	5.10841754872763e-08	6.1128905515437e-06	0.947233358454579	0.9069714729282	0.802026519759574	6.77659735752366e-08	8.30719350050395e-06	2.80215660120608e-08	3.17575197007822e-06	0.713419586093201	0.813	0.00238	0.173	0.941	0.933	0.0655	0.0123	0.918	0.952	0.961	0.482	0.614	0.535	0.673	0.921	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1.35	5.37	4.02	0.13	-0.131	5.32	3.98	-0.047	0.0829	-0.178	5.24	3.89	5.5	4.16	0.261	-3.8	-2.45	1.57	1.53	1.44	1.7
"RTN4"	"Q9NQC3"	0.140422890984816	1.27354437889722e-10	6.62660702357274e-12	4.25258321025707e-09	2.11686201100109e-09	3.05390154883561e-09	1.20171288955222e-10	0.147714663836983	1.72358159543912e-10	9.11138666869284e-11	1.17984955823146e-16	1.81180932337021e-17	7.93406961972364e-17	1.25038016132009e-17	0.756379440346946	0.859	6.38e-06	1.93e-05	0.0281	0.0609	0.0195	1.55e-08	0.782	0.0672	0.013	0.000274	2.22e-05	0.00126	6.77e-06	0.923	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.329	2.23	2.56	-1.87	-1.94	1.91	2.23	-0.323	-2.2	-2.26	4.1	4.43	4.17	4.5	0.0679	-2.01	-2.34	0.216	-0.107	2.09	2.16
"SCAMP1"	"O15126"	0.0634260647766146	3.75196118147893e-11	2.1199038381841e-09	1.26576361312121e-06	2.27547746229994e-05	9.35598799144864e-11	5.92199699019226e-09	0.64955504329859	3.98059642672063e-07	6.84810258730588e-06	1.22739176481979e-15	2.06877772178113e-14	6.02718725966274e-15	1.20370530506916e-13	0.274547954795275	0.81	1.2e-06	0.00331	0.218	0.531	0.00235	8.1e-06	0.898	0.441	0.567	0.0012	0.0038	0.013	0.00761	0.871	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.86	4.83	3.97	-2.78	-2.29	4.63	3.77	-0.204	-2.99	-2.49	7.62	6.76	7.12	6.26	-0.495	-4.18	-3.32	0.657	0.453	3.44	2.94
"SCAMP2"	"O15127"	0.020844716920031	4.38617746468858e-10	1.17228717227495e-07	4.61516615822248e-09	4.82216574486139e-10	3.35580623364447e-10	8.60866054311823e-08	0.899576368499113	6.15472686314812e-09	6.32052253339276e-10	2.67705781095853e-16	8.28919675710675e-15	7.10452741772777e-17	1.85945630248704e-15	0.310255120126996	0.72	2.82e-05	0.0355	0.0293	0.0335	0.00562	0.000234	0.915	0.188	0.0329	0.000497	0.00222	0.00118	0.000568	0.878	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.703	2.77	2.06	-2.46	-2.76	2.8	2.1	0.0364	-2.42	-2.72	5.23	4.52	5.52	4.82	0.296	-2.84	-2.13	-0.0697	-0.0333	2.39	2.69
"SCAMP3"	"O14828"	0.108994724661701	1.16252838282614e-12	2.47623280973312e-11	3.08443673131965e-13	2.85529534463099e-13	9.25619708259462e-13	1.9259189666809e-11	0.897259698106912	3.84221289424057e-13	3.55474943274363e-13	3.62318757790439e-20	1.82943788755799e-19	3.46877851990856e-20	1.74673755610761e-19	0.963624155289598	0.844	3.57e-09	8.66e-05	2.33e-05	0.000438	4.78e-05	3.67e-10	0.915	0.00358	0.000319	1.74e-08	9.12e-08	8.39e-07	1.8e-08	0.933	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.288	2.22	1.93	-2.35	-2.36	2.24	1.95	0.0226	-2.33	-2.34	4.57	4.28	4.58	4.29	0.00799	-2.31	-2.03	-0.0979	-0.0752	2.25	2.26
"SCP2"	"P22307"	0.0876874953155993	1.07252103577436e-15	1.38886531351864e-14	7.02930819879289e-12	1.09625631810172e-12	2.77272998557393e-15	3.93176761575764e-14	0.504392234602582	2.54054496563491e-11	3.67265440662784e-12	9.43161655526039e-06	0.000980706143205411	0.000140788865707386	0.0124189157245002	0.312658635339185	0.831	4.64e-14	2.2e-09	0.000446	0.00102	2.24e-08	3.41e-14	0.882	0.0335	0.00189	0.723	0.783	0.831	0.897	0.878	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.247	2.41	2.16	1.64	1.78	2.31	2.06	-0.0944	1.55	1.69	0.765	0.518	0.622	0.375	-0.144	-1.06	-0.812	1.35	1.25	-0.293	-0.437
"SDHC"	"Q99643"	0.00487912814272613	4.13414228461774e-06	0.0112167889690404	8.78512481819704e-05	4.87326106599057e-06	3.94801168454915e-07	0.00114765602330477	0.363598005390957	0.000981462208043708	5.47337009576719e-05	9.11016502596768e-11	8.25288192554431e-08	1.05918536558999e-11	6.21784527285962e-09	0.279494927401245	0.562	0.0487	0.78	0.545	0.418	0.137	0.222	0.86	0.838	0.709	0.147	0.384	0.156	0.291	0.872	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.692	1.31	0.614	-1.04	-1.29	1.51	0.821	0.208	-0.835	-1.08	2.35	1.66	2.6	1.9	0.248	-1.41	-0.717	-0.104	0.104	0.939	1.19
"SEC23B"	"Q15437"	0.357135122083505	5.06547053550044e-12	9.45142645525451e-13	0.000218741925625681	7.25212552379398e-06	6.1392356022879e-11	1.00081077803175e-11	0.203864548873666	0.00603836714140877	0.000221636890020202	4.17299439663146e-08	4.76498823449938e-09	1.01370257931035e-06	9.92220964409687e-08	0.205556032990212	0.902	5.3e-08	1.77e-06	0.615	0.448	0.00179	8.55e-11	0.813	0.88	0.78	0.452	0.257	0.698	0.476	0.851	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.134	1.71	1.84	0.614	0.8	1.52	1.66	-0.186	0.428	0.614	1.1	1.23	0.91	1.04	-0.186	-0.851	-0.985	0.859	0.673	0.245	0.059
"SEC61B"	"P60468"	0.759581397666749	2.31857734744045e-08	4.81631827110238e-08	3.01769373467771e-05	7.53456232163488e-06	1.04906466746378e-05	2.35676780442146e-05	0.0211156327675522	6.03163726816318e-08	1.72330221607304e-08	8.44340856930394e-13	1.45131678612349e-12	3.40878506890071e-13	5.76510551275227e-13	0.600289962857488	0.93	0.00142	0.0226	0.455	0.451	0.318	0.0303	0.522	0.302	0.119	0.0348	0.0277	0.0637	0.0163	0.913	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	0.0416	1.06	1.02	-0.678	-0.75	0.732	0.691	-0.33	-1.01	-1.08	1.74	1.7	1.81	1.77	0.0713	-0.898	-0.857	0.164	-0.166	0.842	0.914
"SEC62"	"Q99442"	0.740750014687708	2.32507654132972e-06	5.50721357938511e-06	1.34699359199638e-08	8.85436194556369e-09	0.000488354483677252	0.00115750424234053	0.0510006172110382	1.56083606439939e-10	1.07688681748575e-10	1.09311361602887e-13	1.88905688611932e-13	8.14610307448738e-14	1.4000599462036e-13	0.856716878460451	0.929	0.0352	0.177	0.0479	0.0983	0.598	0.223	0.654	0.065	0.014	0.0145	0.0113	0.0386	0.00823	0.929	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.0916	1.65	1.56	-2.23	-2.28	1.09	1	-0.561	-2.79	-2.84	3.88	3.79	3.93	3.84	0.05	-1.78	-1.68	-0.123	-0.683	2.11	2.16
"SELK"	"Q9Y6D0"	0.257623952902285	2.32840161686008e-10	2.78901593964991e-09	0.599963258918654	0.487274508398559	1.01622463883283e-09	1.35282533630942e-08	0.492247347868183	0.230660098324086	0.173004478539029	7.89137406038077e-11	8.73838195311239e-10	5.58008916087762e-11	6.02512187511185e-10	0.863408826195054	0.888	1.34e-05	0.00399	0.934	0.922	0.0111	2.4e-05	0.881	0.935	0.943	0.142	0.183	0.222	0.171	0.929	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.528	4.56	4.03	-0.242	-0.322	4.24	3.71	-0.318	-0.56	-0.64	4.8	4.27	4.88	4.35	0.0793	-3.17	-2.64	1.39	1.07	1.63	1.71
"SFT2D2"	"O95562"	0.00321311624943551	2.04392039207201e-08	7.29371336039222e-05	4.80902047411632e-06	2.88357229623319e-08	1.03729564283569e-08	3.37677818214486e-05	0.772067612907584	1.02899178980012e-05	5.77860819872128e-08	2.33165399842493e-13	8.88891924330303e-11	9.10080216213016e-15	1.79239438070552e-12	0.0493366008784327	0.511	0.00128	0.373	0.3	0.139	0.0341	0.0372	0.907	0.657	0.183	0.0199	0.107	0.0154	0.027	0.721	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	1.11	2.73	1.62	-1.97	-2.68	2.83	1.72	0.1	-1.87	-2.58	4.71	3.59	5.41	4.3	0.708	-2.8	-1.68	-0.0678	0.0327	1.91	2.61
"SIGMAR1"	"Q99720"	0.979366270252228	1.45242271138176e-10	1.53204579474251e-10	0.00163887805823734	0.00133458726510339	1.98509820593858e-06	2.12231216651259e-06	0.00033960765579272	4.32542051511438e-08	3.57132047199383e-08	2.23382181438523e-13	2.33288445717213e-13	1.95415520818334e-13	2.04041663085718e-13	0.936269838305421	0.939	7.51e-06	0.000485	0.743	0.761	0.217	0.00519	0.0954	0.282	0.154	0.0195	0.0125	0.0529	0.0099	0.932	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	0.0102	4	3.99	-1.37	-1.41	2.38	2.37	-1.61	-2.99	-3.02	5.37	5.36	5.4	5.39	0.0316	-2.86	-2.85	1.14	-0.478	2.51	2.54
"SIT1"	"Q9Y3P8"	0.00346293060150697	3.74834743745957e-06	0.0141976691976235	6.94093044213184e-06	1.70239469870047e-08	5.23944379376889e-07	0.00217968073520906	0.4462042668001	5.26266423335401e-05	1.0701921042494e-07	1.2756885850629e-11	1.07008771698843e-08	1.74586517299527e-13	5.8989409794477e-11	0.0223964943344491	0.52	0.0462	0.793	0.329	0.12	0.149	0.289	0.874	0.737	0.226	0.0854	0.294	0.0509	0.0931	0.621	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.751	1.36	0.614	-1.31	-1.88	1.54	0.794	0.18	-1.13	-1.69	2.67	1.92	3.24	2.49	0.567	-1.6	-0.845	-0.231	-0.0507	1.08	1.64
"SLC1A5"	"Q15758"	0.000673362324545059	8.15105354970802e-07	1.21660286440145e-10	3.8511389491807e-06	0.225053010455602	0.328304300858643	4.95367361215153e-05	1.05485430450763e-05	1.76768163545901e-11	4.39071705186005e-07	2.77307179222004e-12	5.26477659658117e-15	3.88039529807473e-08	1.06864686857252e-11	9.94749746774002e-05	0.329	0.0191	0.000399	0.284	0.907	0.896	0.047	0.00906	0.0286	0.337	0.0549	0.00167	0.552	0.0545	0.0706	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	-1.01	1.68	2.69	-1.52	-0.324	0.26	1.27	-1.42	-2.94	-1.75	3.2	4.21	2.01	3.01	-1.2	-1.02	-2.03	0.657	-0.764	2.18	0.982
"SLC30A1"	"Q9Y6M5"	0.568909325333319	7.33175213922791e-07	1.74740788261665e-07	0.177631346258236	0.604500497653257	4.55890323700141e-06	1.04019783951385e-06	0.480697265492304	0.0455176345608473	0.226166184541244	2.50779302431727e-08	6.6140105505823e-09	1.98858917188654e-07	4.91686673925168e-08	0.396865395468611	0.92	0.0179	0.0425	0.909	0.926	0.263	0.00286	0.879	0.914	0.947	0.42	0.271	0.632	0.429	0.892	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.194	2.19	2.38	-0.467	-0.177	1.94	2.14	-0.241	-0.708	-0.418	2.65	2.85	2.36	2.56	-0.29	-1.49	-1.69	0.694	0.453	1.16	0.87
"SLC44A1"	"Q8WWI5"	0.470303256106078	1.12553050047464e-17	4.83768043871962e-18	2.23792445894628e-07	3.91208761368991e-11	1.8384782366115e-18	8.33748702852182e-19	0.121603952018679	1.32033115366603e-05	1.05967377261797e-09	9.05228052544249e-21	4.72351481561958e-21	3.32976134953767e-22	1.87338412235276e-22	0.000591840236136566	0.913	4.64e-14	7.23e-14	0.134	0.00967	7.13e-14	3.41e-14	0.762	0.67	0.0415	1.96e-09	8.1e-11	3.11e-10	4.75e-13	0.173	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.164	4.66	4.83	-1.56	-2.43	5.02	5.18	0.358	-1.2	-2.07	6.22	6.38	7.09	7.26	0.875	-3.81	-3.97	0.857	1.21	2.41	3.29
"SLC44A2"	"Q8IWA5"	0.694995192829344	3.00670470605659e-07	8.10284753865507e-07	0.000105912394983449	5.21914531248815e-05	1.04481802527796e-05	2.95105447902921e-05	0.175925617579	2.792567967509e-06	1.40363534262348e-06	1.383578283531e-11	2.96555968827933e-11	8.33412059555655e-12	1.76469568847573e-11	0.790117666183063	0.927	0.0101	0.0861	0.56	0.588	0.317	0.0343	0.799	0.578	0.437	0.0872	0.0796	0.148	0.0644	0.925	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.205	3.54	3.33	-2.36	-2.5	2.82	2.61	-0.719	-3.08	-3.22	5.9	5.69	6.04	5.83	0.139	-3.08	-2.88	0.454	-0.265	2.82	2.95
"SMIM12"	"Q96EX1"	0.0579952067726192	1.73807576423784e-10	1.31536079806502e-08	6.91638210144411e-05	1.12168924420667e-05	1.71889334261882e-09	1.72253957807079e-07	0.290118676747026	4.10615933979455e-06	7.00604160687009e-07	3.62996421029411e-14	9.56615107858975e-13	1.2551546991048e-14	2.92639130396095e-13	0.494419030633551	0.803	9.3e-06	0.0108	0.525	0.48	0.0148	5e-04	0.843	0.603	0.377	0.00892	0.0236	0.0176	0.0116	0.904	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.713	3.64	2.93	-1.7	-1.95	3.25	2.54	-0.388	-2.09	-2.34	5.34	4.63	5.59	4.88	0.249	-3.09	-2.38	0.552	0.163	2.25	2.5
